Timestamp,Age,Gender,City,Position ,Total years of experience,Years of experience in Germany,Seniority level,Your main technology / programming language,Other technologies/programming languages you use often,Yearly brutto salary (without bonus and stocks) in EUR,Yearly bonus + stocks in EUR,Annual brutto salary (without bonus and stocks) one year ago. Only answer if staying in the same country,Annual bonus+stocks one year ago. Only answer if staying in same country,Number of vacation days,Employment status,Сontract duration,Main language at work,Company size,Company type,Have you lost your job due to the coronavirus outbreak?,"Have you been forced to have a shorter working week (Kurzarbeit)? If yes, how many hours per week","Have you received additional monetary support from your employer due to Work From Home? If yes, how much in 2020 in EUR"
2020-11-24 12:06:58,40,Male,berlin,Software Development,7.0,1.0,Other,,"PHP, Javascript / Typescript, Dart",54000.0,0.0,54000.0,0.0,24.0,Full-time employee,Unlimited contract,English,11-50,Product,no,10.0,
2020-11-24 12:07:16,37,Male,berlin,Management & Leadership,6.0,6.0,Other,,,62000.0,62000.0,58000.0,60000.0,30.0,Full-time employee,Unlimited contract,German,101-1000,Product,no,,
2020-11-24 12:07:26,35,Male,munich,Software Development,13.0,4.0,Senior,,"Kotlin, Java / Scala, AWS",80000.0,1500.0,77000.0,1500.0,40.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,30.0,
2020-11-24 12:07:43,42,Male,berlin,Software Development,20.0,5.0,Senior,,"Ruby, Kubernetes, Docker",80000.0,0.0,72000.0,0.0,27.0,Full-time employee,Unlimited contract,German,51-100,Product,no,,
2020-11-24 12:07:44,34,Male,berlin,Operations & Support,10.0,4.0,Senior,,"Python, Kotlin, Javascript / Typescript, Go, AWS, Kubernetes, Docker",75000.0,3000.0,65000.0,3000.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,
2020-11-24 12:07:47,30,Male,berlin,Software Development,6.0,2.0,Senior,,"SQL, Elixir",75000.0,75000.0,65000.0,65000.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 12:08:51,35,Male,berlin,Software Development,12.0,1.0,Senior,,".NET, SQL, Google Cloud, Kubernetes, Docker",70000.0,22000.0,,0.0,25.0,Full-time employee,Unlimited contract,English,1000,Product,no,,200.0
2020-11-24 12:09:03,34,Male,munich,Software Development,10.0,4.0,Senior,azure,"SAP / ABAP, AWS, Google Cloud, Azure, Kubernetes, Docker",120000.0,40000.0,70000.0,30000.0,30.0,Full-time employee,Unlimited contract,English,1000,Cloud,no,0.0,1000.0
2020-11-24 12:09:06,35,Male,berlin,Other Roles,10.0,4.0,Senior,,,70000.0,0.0,65000.0,0.0,25.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-11-24 12:09:31,35,Male,berlin,Operations & Support,14.0,1.0,Other,,,44000.0,0.0,,0.0,27.0,Full-time employee,Temporary contract,English,101-1000,Startup,no,,
2020-11-24 12:09:50,28,Male,hamburg,Software Development,7.0,,Senior,,"Python, Java / Scala, Perl",80000.0,5000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 12:09:55,26,Male,munster,Data & AI,5.5,3.0,Junior,,"Python, C/C++, SQL, AWS",48000.0,2000.0,,0.0,26.0,Full-time employee,Unlimited contract,German,1000,Product,no,,
2020-11-24 12:10:03,35,Male,berlin,Software Development,4.0,1.0,Other,,PHP,50000.0,5000.0,,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,500.0
2020-11-24 12:10:05,31,Female,munich,Operations & Support,7.0,3.0,Senior,,"Python, Ruby",68000.0,0.0,58000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,40.0,
2020-11-24 12:11:42,35,Male,frankfurt,Software Development,12.0,3.0,Senior,,"Python, Kotlin, Javascript / Typescript, Java / Scala, Docker",66000.0,0.0,66000.0,0.0,25.0,Full-time employee,Unlimited contract,German,51-100,Consulting,no,,1.0
2020-11-24 12:12:16,28,Male,berlin,Management & Leadership,3.0,3.0,Other,,,51000.0,1500.0,,0.0,27.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-11-24 12:12:35,25,Male,berlin,Software Development,4.0,1.0,Other,,"SQL, Go",60000.0,0.0,60000.0,0.0,24.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,,
2020-11-24 12:13:24,42,Female,berlin,Operations & Support,20.0,1.0,Other,,"Python, Javascript / Typescript",55000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 12:14:03,30,Male,berlin,Management & Leadership,7.0,5.0,Other,,"Python, SQL",150000.0,0.0,,0.0,25.0,Full-time employee,Unlimited contract,English,1000,Startup,no,,
2020-11-24 12:14:23,40,Female,munich,Software Development,20.0,7.0,Other,,SQL,54000.0,0.0,54000.0,0.0,30.0,Full-time employee,Unlimited contract,German,101-1000,Behörde,no,,
2020-11-24 12:14:27,36,Female,erlangen,Management & Leadership,14.0,2.0,Other,,Python,62000.0,0.0,36000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 12:14:52,37,Male,berlin,Software Development,8.0,5.0,Junior,,"Java / Scala, AWS, Kubernetes, Docker",60000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-11-24 12:15:30,33,Male,munich,Software Development,10.0,3.0,Senior,,"AWS, Docker",75000.0,7500.0,68000.0,6800.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,1500.0
2020-11-24 12:16:38,38,Male,cologne,Software Development,11.0,5.0,Senior,,"PHP, Javascript / Typescript, Go, AWS, Google Cloud, Kubernetes, Docker",55000.0,0.0,55000.0,0.0,26.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 12:16:49,27,Male,munich,Software Development,4.0,0.0,Senior,frontend,Javascript / Typescript,60000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-11-24 12:17:15,33,Male,berlin,Software Development,7.0,7.0,Senior,,"Javascript / Typescript, Java / Scala, SQL",62000.0,67000.0,52000.0,58000.0,30.0,Full-time employee,Unlimited contract,English,1000,Consulting,no,0.0,
2020-11-24 12:17:21,34,Male,vienna,Data & AI,12.0,3.0,Senior,,"Python, SQL, AWS, Azure",77500.0,7750.0,67000.0,0.0,25.0,Full-time employee,Unlimited contract,English,101-1000,Consulting,no,,
2020-11-24 12:17:32,36,Female,munich,Software Development,5.0,1.0,Other,,"Javascript / Typescript, Docker",60000.0,5000.0,,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 12:17:51,42,Male,berlin,Operations & Support,22.0,4.0,Lead,yaml,"Python, PHP, Javascript / Typescript, SQL, Go, Perl, AWS, Google Cloud, Azure, Kubernetes, Docker",70000.0,0.0,,0.0,24.0,Full-time employee,Unlimited contract,English,1000,Startup,no,,
2020-11-24 12:18:41,32,Male,frankfurt,Operations & Support,10.0,2.0,Senior,,"Python, Docker",68500.0,6000.0,68500.0,70000.0,25.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 12:21:10,31,Male,berlin,Software Development,10.0,1.5,Senior,,"Javascript / Typescript, SQL, Google Cloud, Docker",71060.0,101.0,67500.0,101.0,28.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,,200.0
2020-11-24 12:21:33,33,Female,berlin,Operations & Support,6.0,0.5,Other,,"Python, Kubernetes",60000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,
2020-11-24 12:21:45,40,Male,berlin,Management & Leadership,10.0,7.0,Other,,"Javascript / Typescript, AWS",100000.0,0.0,,0.0,24.0,Full-time employee,Unlimited contract,English,51-100,Product,no,,
2020-11-24 12:23:06,28,Male,moldova,Software Development,4.0,0.0,Other,,"Kotlin, Java / Scala",28000.0,0.0,,0.0,0.0,,,English,51-100,Startup,yes,,
2020-11-24 12:23:47,28,Male,munich,Software Development,6.0,5.0,Senior,,"Javascript / Typescript, Java / Scala, SQL",70000.0,2000.0,57000.0,1500.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Consulting,no,,
2020-11-24 12:26:12,31,Male,berlin,Software Development,9.0,4.0,Senior,,"Python, SQL, AWS, Kubernetes, Docker",90000.0,0.0,80000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,1000.0
2020-11-24 12:26:20,28,Male,berlin,Software Development,5.0,1.5,Lead,,,70800.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,11-50,Consulting,no,0.0,
2020-11-24 12:27:21,29,Male,berlin,Software Development,8.0,3.0,Other,,"PHP, Javascript / Typescript, SQL, AWS, Docker",55000.0,0.0,,0.0,24.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,20.0,
2020-11-24 12:27:23,40,Male,munich,Software Development,25.0,2.0,Lead,,"Swift, Objective-C",85000.0,5000.0,72000.0,3000.0,30.0,Full-time employee,Unlimited contract,English,11-50,Product,no,0.0,
2020-11-24 12:28:14,33,Male,berlin,Software Development,5.0,2.0,Other,,,66000.0,70000.0,61000.0,61000.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,0.0,
2020-11-24 12:28:23,33,Male,berlin,Data & AI,10.0,5.0,Other,,"Python, C/C++, Pytorch",62000.0,0.0,60000.0,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Startup,no,20.0,
2020-11-24 12:28:45,34,Male,berlin,Software Development,14.0,4.0,Lead,,"Kotlin, Javascript / Typescript, Java / Scala, AWS, Kubernetes, Docker",95000.0,5000.0,90000.0,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,500.0
2020-11-24 12:28:58,36,Male,berlin,Software Development,18.0,1.0,Senior,,"PHP, AWS, Google Cloud",65000.0,70000.0,60000.0,60000.0,26.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,34.0,
2020-11-24 12:29:35,33,Female,berlin,Operations & Support,8.0,1.5,Senior,,Python,50000.0,0.0,42000.0,0.0,24.0,Full-time employee,Unlimited contract,English,11-50,Startup,yes,20.0,
2020-11-24 12:30:03,32,Male,berlin,Software Development,11.0,6.0,Lead,,"Python, Kotlin, Swift, Javascript / Typescript, Java / Scala, SQL, AWS, Google Cloud, Kubernetes, Docker",80000.0,0.0,80000.0,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 12:36:04,30,Male,munich,Software Development,8.0,1.0,Senior,,"Kotlin, Java / Scala",66000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,
2020-11-24 12:36:13,36,Male,rosenheim,Management & Leadership,12.0,0.5,Other,,"R, SQL, AWS, Azure, Docker",89200.0,17800.0,,0.0,0.0,Full-time employee,Unlimited contract,English,1000,Construction,no,,
2020-11-24 12:37:20,35,Male,berlin,Management & Leadership,10.0,5.0,Senior,,"PHP, Javascript / Typescript",90000.0,10000.0,,0.0,0.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 12:40:25,31,Male,berlin,Data & AI,10.0,5.0,Lead,,"Kubernetes, Docker",115000.0,70000.0,115000.0,60000.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,,100.0
2020-11-24 12:44:38,26,Male,berlin,Software Development,6.0,2.0,Senior,,"Kotlin, Java / Scala",70000.0,0.0,65000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 12:44:58,31,Male,mannheim,Software Development,10.0,3.0,Senior,c,"Python, C/C++",45000.0,0.0,,0.0,30.0,Full-time employee,Temporary contract,English,11-50,Product,yes,,
2020-11-24 12:47:46,31,Male,munich,Software Development,12.0,1.5,Lead,,"Javascript / Typescript, Docker",85000.0,3000.0,75000.0,0.0,29.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,,
2020-11-24 12:48:17,30,Female,berlin,Operations & Support,5.0,3.0,Other,,"Python, Kubernetes, Docker, Ansible",50000.0,4000.0,50000.0,4000.0,30.0,Full-time employee,Unlimited contract,German,101-1000,Product,no,,
2020-11-24 12:50:06,35,Male,munich,Software Development,13.0,4.0,Lead,pegasystems,"C/C++, Javascript / Typescript, Java / Scala, SQL, Docker",140000.0,6000.0,132000.0,2000.0,28.0,Full-time employee,Unlimited contract,English,51-100,Consulting,no,,
2020-11-24 12:51:24,33,Male,berlin,Software Development,12.0,5.0,Senior,,"PHP, Javascript / Typescript, SQL, Docker",120000.0,0.0,65000.0,0.0,28.0,Self-employed (freelancer),Temporary contract,English,101-1000,Product,no,,
2020-11-24 12:52:56,36,Male,berlin,Software Development,7.0,5.0,Other,,"Python, C/C++, .NET, Java / Scala",42000.0,0.0,42000.0,0.0,25.0,Full-time employee,Unlimited contract,Multiple languages,1-10,Product,no,32.0,
2020-11-24 12:54:46,36,Male,munich,Software Development,12.0,5.0,Lead,cloud,"Kotlin, Java / Scala, AWS, Kubernetes, Docker",105000.0,25000.0,105000.0,25000.0,28.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,
2020-11-24 12:55:11,40,Male,munich,Software Development,13.0,1.0,Senior,,".NET, Azure",77000.0,101.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 12:55:30,38,Male,frankfurt,Operations & Support,6.0,2.0,Other,dc,,68000.0,12000.0,65000.0,77000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,
2020-11-24 12:55:58,35,Female,berlin,Software Development,15.0,6.0,Senior,,.NET,76000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,German,1000,Product,no,24.0,
2020-11-24 12:58:38,32,Male,munich,Software Development,9.0,2.0,Senior,,"Javascript / Typescript, Kubernetes, Docker, Angular",70000.0,4000.0,68000.0,3000.0,26.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-11-24 12:59:10,29,Male,berlin,Software Development,8.0,2.0,Senior,,"Python, Javascript / Typescript, Go",70000.0,5000.0,70000.0,5000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,32.0,
2020-11-24 13:00:56,30,Male,rosenheim,Software Development,9.0,5.0,Other,,"Javascript / Typescript, SQL",63000.0,0.0,57600.0,0.0,30.0,Full-time employee,Unlimited contract,German,101-1000,Product,no,,
2020-11-24 13:01:17,35,Male,berlin,Data & AI,10.0,2.0,Lead,,"Java / Scala, SQL, AWS, Kubernetes, Docker",96000.0,4000.0,80000.0,0.0,30.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-11-24 13:02:04,29,Male,berlin,Software Development,7.0,5.0,Senior,,Javascript / Typescript,64000.0,0.0,60000.0,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Startup,no,,
2020-11-24 13:05:17,32,Female,berlin,Management & Leadership,10.0,,Senior,,,60000.0,6000.0,54000.0,5400.0,30.0,Full-time employee,Unlimited contract,English,51-100,Consulting,no,0.0,
2020-11-24 13:05:30,30,Female,munich,Software Development,10.0,3.5,Senior,,"Kotlin, Javascript / Typescript",65000.0,5000.0,65000.0,5000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 13:05:53,25,Male,berlin,Software Development,6.0,1.0,Other,,,61500.0,26000.0,,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Big commercial,no,,
2020-11-24 13:07:04,43,Male,berlin,Software Development,20.0,4.0,Senior,,"SQL, AWS, Docker",79000.0,0.0,80000.0,0.0,27.0,Full-time employee,Unlimited contract,English,1000,Product,no,,500.0
2020-11-24 13:07:24,38,Male,berlin,Software Development,16.0,1.0,Senior,,"Python, Javascript / Typescript, Java / Scala, SQL, AWS, Kubernetes, Docker",65000.0,0.0,65000.0,0.0,26.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 13:09:38,26,Male,berlin,Software Development,5.0,2.0,Other,,"Java / Scala, SQL, Google Cloud, Docker",63000.0,10300.0,56500.0,0.0,28.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,850.0
2020-11-24 13:09:51,25,Female,munich,Management & Leadership,3.0,0.5,Other,,,62000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,0.0,
2020-11-24 13:11:21,34,Male,munich,Software Development,12.0,5.0,Lead,,"Python, Javascript / Typescript, SQL, AWS, Docker",95000.0,0.0,85000.0,10000.0,30.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,1500.0
2020-11-24 13:14:01,34,Male,munich,Other Roles,11.0,1.0,Senior,,,60000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,,
2020-11-24 13:14:33,27,Male,berlin,Software Development,5.0,1.0,Other,,"AWS, Docker",65000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 13:16:52,30,Male,berlin,Software Development,3.0,2.0,Senior,,"Kotlin, .NET, Java / Scala, Dart",58000.0,0.0,52000.0,0.0,28.0,Full-time employee,Unlimited contract,English,11-50,Startup,no,0.0,
2020-11-24 13:21:22,34,Male,berlin,Data & AI,5.0,5.0,Other,,"C/C++, SQL, AWS, Docker",65000.0,5000.0,60000.0,2000.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 13:23:32,36,Female,berlin,Operations & Support,14.0,7.0,Lead,,Kotlin,69000.0,6900.0,63000.0,6300.0,30.0,Full-time employee,Unlimited contract,English,11-50,Product,no,,
2020-11-24 13:25:44,27,Male,berlin,Software Development,5.0,1.0,Other,,"AWS, Docker",65000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 13:29:21,35,Male,berlin,Software Development,6.0,2.0,Senior,,"Python, Javascript / Typescript, Java / Scala, SQL, AWS, Docker",74000.0,2000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,51-100,Product,no,32.0,
2020-11-24 13:32:34,36,Male,berlin,Management & Leadership,7.0,1.0,Lead,,"Kotlin, Swift, Go, AWS, Kubernetes, Docker",80000.0,95000.0,,0.0,26.0,Full-time employee,Unlimited contract,English,1000,Product,no,,1600.0
2020-11-24 13:33:08,32,Male,stuttgart,Operations & Support,9.0,9.0,Senior,,"R, SQL, Perl, Docker",60000.0,4700.0,67000.0,5000.0,30.0,Full-time employee,Unlimited contract,German,1000,Consulting,no,40.0,50.0
2020-11-24 13:35:41,33,Male,boeblingen,Operations & Support,14.0,4.0,Senior,golang,"Python, Javascript / Typescript, SQL, Go, Perl, Google Cloud, Kubernetes, Docker",70000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 13:36:54,30,Male,berlin,Software Development,10.0,2.0,Other,,"Kotlin, Java / Scala, SQL, AWS, Docker",56000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 13:37:05,35,Male,berlin,Software Development,15.0,4.0,Senior,,"PHP, Javascript / Typescript, Perl, AWS, Kubernetes, Docker",70000.0,0.0,,0.0,28.0,Full-time employee,Unlimited contract,English,51-100,Startup,yes,,
2020-11-24 13:37:57,24,Male,boeblingen,Software Development,0.8,0.8,Junior,,C/C++,48000.0,101.0,48000.0,101.0,30.0,Full-time employee,Unlimited contract,English,11-50,Product,no,40.0,250.0
2020-11-24 13:40:28,25,Male,stuttgart,Software Development,4.0,2.0,Other,,"Javascript / Typescript, .NET",60000.0,0.0,50000.0,0.0,30.0,Full-time employee,Unlimited contract,German,101-1000,Consulting,no,,
2020-11-24 13:40:53,29,Male,berlin,Software Development,8.0,4.0,Senior,,"Kotlin, Javascript / Typescript, Dart",65000.0,0.0,52000.0,0.0,26.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 13:41:26,32,Male,berlin,Management & Leadership,10.0,3.0,Lead,devops,"Python, AWS, Azure, Kubernetes, Docker",100000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 13:42:43,32,Male,dusseldorf,Software Development,11.0,7.0,Senior,,"Javascript / Typescript, Java / Scala, Go",60000.0,62000.0,47000.0,49000.0,30.0,Full-time employee,Unlimited contract,English,1000,Consulting,no,,
2020-11-24 13:50:23,24,Male,munich,Software Development,3.0,2.0,Other,,"Swift, Javascript / Typescript, Go, AWS, Kubernetes, Docker",58000.0,18000.0,,0.0,28.0,Full-time employee,Unlimited contract,English,1000,Consulting,no,,
2020-11-24 13:51:23,24,Female,stuttgart,Software Development,2.0,1.0,Other,,"Swift, Flutter",55200.0,2000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,11-50,Consulting,no,20.0,
2020-11-24 13:55:19,25,Male,munich,Data & AI,1.0,1.0,Other,,"Python, C/C++, Swift, Matlab ",65000.0,2000.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 13:55:19,32,Male,berlin,Management & Leadership,9.0,5.0,Lead,,"PHP, Javascript / Typescript, .NET, SQL, Google Cloud, Kubernetes, Docker",95000.0,140000.0,,0.0,365.0,Full-time employee,Unlimited contract,English,1000,Product,no,,400.0
2020-11-24 13:55:55,28,Male,stuttgart,Software Development,8.0,1.0,Senior,,Python,67200.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,1000,Outsource,no,,
2020-11-24 13:56:32,32,Male,berlin,Software Development,,3.0,Senior,,"Javascript / Typescript, Go, AWS, Docker",72000.0,0.0,,0.0,30.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,400.0
2020-11-24 13:58:11,30,Male,munich,Software Development,7.0,5.0,Senior,,,100000.0,75000.0,97000.0,70000.0,30.0,Full-time employee,Unlimited contract,English,1000,Product,no,,
2020-11-24 14:00:19,26,Female,berlin,Software Development,6.0,4.0,Senior,,".NET, SQL, Azure, Docker",65000.0,1000.0,56000.0,1000.0,27.0,Full-time employee,Unlimited contract,English,101-1000,Product,no,,
2020-11-24 14:01:01,31,Female,stuttgart,Data & AI,4.0,2.0,Other,r,"Python, R, Azure",65000.0,73000.0,62000.0,68000.0,30.0,Full-time employee,Unlimited contract,German,1000,Product,no,35.0,
